Linux 5.14.0-570.62.1.el9_6.x86_64 (sample-server) 	04/01/26 	_x86_64_	(64 CPU)

00:00:01        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
08:20:00          802        17         8         0         0         5
08:30:02          757        17         8         0         0         7
08:40:03          921        27         8         0         0         4
08:50:00          787        27         8         0         0         8
09:00:00          796        17         8         0         0         8
09:10:00          722        17         8         0         0         6
09:20:00          646        17         8         0         0         5
09:30:00          693        17         8         0         0         6
09:40:02          524        27         8         0         0         5
09:50:02          505        27         8         0         0         5
10:00:00          674        17         8         0         0         9
10:10:01          586        17         8         0         0         4
10:20:03          607        17         8         0         0         7
10:30:00          545        19         8         0         0         6
10:40:00         1397        27         8         0         0         8
10:50:02         1584        27         8         0         0         7
11:00:03         1088        17         8         0         0         6
11:10:03          973        17         8         0         0         4
11:20:01          789        17         8         0         0         7
11:30:03         1146        17         8         0         0         4
11:40:04         1120        27         8         0         0         5
11:50:00         1069        27         8         0         0         5
12:00:00         1306        17         8         0         0         5
12:10:01         1310        17         8         0         0         9
12:20:01          696        17         8         0         0         5
12:30:02         1494        17         8         0         0         7
12:40:00          599        27         8         0         0         8
12:50:01          399        27         8         0         0         4
13:00:00          486        17         8         0         0         6
13:10:02          959        17         8         0         0         6
13:20:04          754        17         8         0         0         6
13:30:02          849        17         8         0         0         5
13:40:02          940        27         8         0         0         3
13:50:00         1479        27         8         0         0         5
14:00:03         1169        17         8         0         0         5
14:10:00         1077        17         8         0         0         6
14:20:00          745        17         8         0         0         7
14:30:03         1405        17         8         0         0         4
14:40:03          823        27         8         0         0         7
14:50:01          673        27         8         0         0         6
15:00:00          814        17         8         0         0         8
15:10:01          488        17         8         0         0         5
15:20:01          654        17         8         0         0         8
15:30:00          633        17         8         0         0         4
15:40:02          754        29         8         0         0         6
15:50:00          397        27         8         0         0         6
16:00:01          715        17         8         0         0         4
16:10:03         1068        17         8         0         0         5
16:20:02          732        17         8         0         0        11
16:30:03          740        17         8         0         0         6
16:40:01          659        27         8         0         0         4
16:50:03          409        27         8         0         0         7
17:00:01          539        17         8         0         0         5
17:10:03          853        17         8         0         0         5
17:20:00          288        19         8         0         0         8
17:30:02          427        17         8         0         0         5
17:40:02          600        19         8         0         0         5
17:50:00          806        17         8         0         0         3
18:00:00          786        17         8         0         0         8
18:10:01          692        17         8         0         0         3
18:20:01          382        17         8         0         0         5
18:30:00          967        17         8         0         0         8
18:40:02         1102        19         8         0         0         9
18:50:03          780        17         8         0         0         6
19:00:00          413        17         8         0         0         6
19:10:03          547        17         8         0         0         6
19:20:00          353        17         8         0         0         6
19:30:03         1100        17         8         0         0         4
19:40:00          802        17         8         0         0         5
19:50:03         1891        17         8         0         0         4
20:00:03         1050        17         8         0         0         3
20:10:01         1357        17         8         0         0         7
20:20:03         1138        17         8         0         0         7
20:30:01          906        17         8         0         0         6
20:40:00         1818        17         8         0         0         5
20:50:00         1192        17         8         0         0         3
21:00:01         1349        19         8         0         0         5
21:10:01         1152        17         8         0         0         4
21:20:02          594        17         8         0         0         4
21:30:01         1370        17         8         0         0         5
21:40:03          896        17         8         0         0         6
21:50:00          596        17         8         0         0         5
22:00:00          900        17         8         0         0         8
22:10:00          893        17         8         0         0         5
22:20:02          747        17         8         0         0         4
22:30:00         1282        17         8         0         0         6
22:40:02         1125        17         8         0         0         5
22:50:03         1308        17         8         0         0         4
23:00:00         1051        17         8         0         0         7
23:10:02         1447        17         8         0         0         7
23:20:04         1033        17         8         0         0         4
23:30:00          838        17         8         0         0         5
23:40:00          744        17         8         0         0         6
23:50:01         1112        17         8         0         0         6
Average:          860        19         8         0         0         6

00:00:01        CPU   total/s   dropd/s squeezd/s  rx_rps/s flw_lim/s
00:10:04        all    539.54      0.00      0.00      0.00      0.00
00:10:04          0      9.47      0.00      0.00      0.00      0.00
00:10:04          1     10.20      0.00      0.00      0.00      0.00
00:10:04          2     10.87      0.00      0.00      0.00      0.00
00:10:04          3     10.25      0.00      0.00      0.00      0.00
00:10:04          4      7.24      0.00      0.00      0.00      0.00
00:10:04          5      5.99      0.00      0.00      0.00      0.00
00:10:04          6      0.29      0.00      0.00      0.00      0.00
00:10:04          7      0.50      0.00      0.00      0.00      0.00
00:10:04          8      2.34      0.00      0.00      0.00      0.00
00:10:04          9      0.46      0.00      0.00      0.00      0.00
00:10:04         10      3.84      0.00      0.00      0.00      0.00
00:10:04         11      0.03      0.00      0.00      0.00      0.00
00:10:04         12     20.69      0.00      0.00      0.00      0.00
00:10:04         13     15.56      0.00      0.00      0.00      0.00
00:10:04         14     10.05      0.00      0.00      0.00      0.00
00:10:04         15     12.28      0.00      0.00      0.00      0.00
00:10:04         16      3.29      0.00      0.00      0.00      0.00
00:10:04         17      6.54      0.00      0.00      0.00      0.00
00:10:04         18      2.79      0.00      0.00      0.00      0.00
00:10:04         19      3.91      0.00      0.00      0.00      0.00
00:10:04         20      5.97      0.00      0.00      0.00      0.00
00:10:04         21      3.50      0.00      0.00      0.00      0.00
00:10:04         22      7.53      0.00      0.00      0.00      0.00
00:10:04         23      3.56      0.00      0.00      0.00      0.00
00:10:04         24      7.05      0.00      0.00      0.00      0.00
00:10:04         25      7.93      0.00      0.00      0.00      0.00
00:10:04         26      7.21      0.00      0.00      0.00      0.00
00:10:04         27     10.02      0.00      0.00      0.00      0.00
00:10:04         28      6.97      0.00      0.00      0.00      0.00
00:10:04         29     30.85      0.00      0.00      0.00      0.00
00:10:04         30      6.53      0.00      0.00      0.00      0.00
00:10:04         31      6.42      0.00      0.00      0.00      0.00
00:10:04         32     85.33      0.00      0.00      0.00      0.00
00:10:04         33     12.13      0.00      0.00      0.00      0.00
00:10:04         34     12.73      0.00      0.00      0.00      0.00
00:10:04         35     12.94      0.00      0.00      0.00      0.00
00:10:04         36      5.31      0.00      0.00      0.00      0.00
00:10:04         37      7.31      0.00      0.00      0.00      0.00
00:10:04         38      0.54      0.00      0.00      0.00      0.00
00:10:04         39      0.50      0.00      0.00      0.00      0.00
00:10:04         40      1.74      0.00      0.00      0.00      0.00
00:10:04         41      0.09      0.00      0.00      0.00      0.00
00:10:04         42      2.47      0.00      0.00      0.00      0.00
00:10:04         43      0.58      0.00      0.00      0.00      0.00
00:10:04         44     13.29      0.00      0.00      0.00      0.00
00:10:04         45     12.62      0.00      0.00      0.00      0.00
00:10:04         46     12.36      0.00      0.00      0.00      0.00
00:10:04         47     10.37      0.00      0.00      0.00      0.00
00:10:04         48      4.25      0.00      0.00      0.00      0.00
00:10:04         49      5.47      0.00      0.00      0.00      0.00
00:10:04         50      4.03      0.00      0.00      0.00      0.00
00:10:04         51      3.83      0.00      0.00      0.00      0.00
00:10:04         52      7.86      0.00      0.00      0.00      0.00
00:10:04         53      3.89      0.00      0.00      0.00      0.00
00:10:04         54      8.73      0.00      0.00      0.00      0.00
00:10:04         55      4.54      0.00      0.00      0.00      0.00
00:10:04         56      8.64      0.00      0.00      0.00      0.00
00:10:04         57     10.04      0.00      0.00      0.00      0.00
00:10:04         58      8.39      0.00      0.00      0.00      0.00
00:10:04         59     10.04      0.00      0.00      0.00      0.00
00:10:04         60      6.80      0.00      0.00      0.00      0.00
00:10:04         61      8.19      0.00      0.00      0.00      0.00
00:10:04         62      7.04      0.00      0.00      0.00      0.00
00:10:04         63      7.38      0.00      0.00      0.00      0.00
00:20:00        all    539.91      0.00      0.00      0.00      0.00
00:20:00          0      9.20      0.00      0.00      0.00      0.00
00:20:00          1     10.74      0.00      0.00      0.00      0.00
00:20:00          2     10.63      0.00      0.00      0.00      0.00
00:20:00          3     10.74      0.00      0.00      0.00      0.00
00:20:00          4      9.73      0.00      0.00      0.00      0.00
00:20:00          5      6.47      0.00      0.00      0.00      0.00
00:20:00          6      3.47      0.00      0.00      0.00      0.00
00:20:00          7      3.31      0.00      0.00      0.00      0.00
00:20:00          8      7.58      0.00      0.00      0.00      0.00
00:20:00          9      4.87      0.00      0.00      0.00      0.00
00:20:00         10     10.78      0.00      0.00      0.00      0.00
00:20:00         11     10.49      0.00      0.00      0.00      0.00
00:20:00         12     11.26      0.00      0.00      0.00      0.00
00:20:00         13      9.51      0.00      0.00      0.00      0.00
00:20:00         14     10.53      0.00      0.00      0.00      0.00
00:20:00         15     11.09      0.00      0.00      0.00      0.00
00:20:00         16      8.93      0.00      0.00      0.00      0.00
00:20:00         17     12.75      0.00      0.00      0.00      0.00
00:20:00         18      7.88      0.00      0.00      0.00      0.00
00:20:00         19      8.11      0.00      0.00      0.00      0.00
00:20:00         20      5.65      0.00      0.00      0.00      0.00
00:20:00         21      1.00      0.00      0.00      0.00      0.00
00:20:00         22      5.70      0.00      0.00      0.00      0.00
00:20:00         23      0.79      0.00      0.00      0.00      0.00
00:20:00         24      4.15      0.00      0.00      0.00      0.00
00:20:00         25      6.36      0.00      0.00      0.00      0.00
00:20:00         26      5.51      0.00      0.00      0.00      0.00
00:20:00         27     10.28      0.00      0.00      0.00      0.00
00:20:00         28      0.19      0.00      0.00      0.00      0.00
00:20:00         29     25.15      0.00      0.00      0.00      0.00
00:20:00         30      0.60      0.00      0.00      0.00      0.00
00:20:00         31      0.69      0.00      0.00      0.00      0.00
00:20:00         32     84.68      0.00      0.00      0.00      0.00
00:20:00         33     13.04      0.00      0.00      0.00      0.00
00:20:00         34     12.87      0.00      0.00      0.00      0.00
00:20:00         35     13.78      0.00      0.00      0.00      0.00
00:20:00         36      8.78      0.00      0.00      0.00      0.00
00:20:00         37      6.86      0.00      0.00      0.00      0.00
00:20:00         38      3.06      0.00      0.00      0.00      0.00
00:20:00         39      2.73      0.00      0.00      0.00      0.00
00:20:00         40     10.49      0.00      0.00      0.00      0.00
00:20:00         41      5.47      0.00      0.00      0.00      0.00
00:20:00         42      7.58      0.00      0.00      0.00      0.00
00:20:00         43      4.29      0.00      0.00      0.00      0.00
00:20:00         44     11.42      0.00      0.00      0.00      0.00
00:20:00         45     10.41      0.00      0.00      0.00      0.00
00:20:00         46     13.65      0.00      0.00      0.00      0.00
00:20:00         47     11.53      0.00      0.00      0.00      0.00
00:20:00         48      8.42      0.00      0.00      0.00      0.00
00:20:00         49     10.09      0.00      0.00      0.00      0.00
00:20:00         50      9.47      0.00      0.00      0.00      0.00
00:20:00         51      9.01      0.00      0.00      0.00      0.00
00:20:00         52      3.97      0.00      0.00      0.00      0.00
00:20:00         53      1.04      0.00      0.00      0.00      0.00
00:20:00         54      4.40      0.00      0.00      0.00      0.00
00:20:00         55      2.34      0.00      0.00      0.00      0.00
00:20:00         56      4.61      0.00      0.00      0.00      0.00
00:20:00         57      6.44      0.00      0.00      0.00      0.00
00:20:00         58      5.62      0.00      0.00      0.00      0.00
00:20:00         59      7.06      0.00      0.00      0.00      0.00
00:20:00         60      0.42      0.00      0.00      0.00      0.00
00:20:00         61      2.05      0.00      0.00      0.00      0.00
00:20:00         62      0.03      0.00      0.00      0.00      0.00
00:20:00         63      0.13      0.00      0.00      0.00      0.00
00:30:00        all    538.05      0.00      0.00      0.00      0.00
00:30:00          0     23.79      0.00      0.00      0.00      0.00
00:30:00          1      9.52      0.00      0.00      0.00      0.00
00:30:00          2      9.93      0.00      0.00      0.00      0.00
00:30:00          3     11.89      0.00      0.00      0.00      0.00
00:30:00          4      9.15      0.00      0.00      0.00      0.00
00:30:00          5     12.34      0.00      0.00      0.00      0.00
00:30:00          6      8.60      0.00      0.00      0.00      0.00
00:30:00          7      6.90      0.00      0.00      0.00      0.00
00:30:00          8      4.71      0.00      0.00      0.00      0.00
00:30:00          9      1.26      0.00      0.00      0.00      0.00
00:30:00         10      6.34      0.00      0.00      0.00      0.00
00:30:00         11      1.57      0.00      0.00      0.00      0.00
00:30:00         12      7.82      0.00      0.00      0.00      0.00
00:30:00         13      3.75      0.00      0.00      0.00      0.00
00:30:00         14      3.64      0.00      0.00      0.00      0.00
00:30:00         15      5.29      0.00      0.00      0.00      0.00
00:30:00         16      9.35      0.00      0.00      0.00      0.00
00:30:00         17     10.22      0.00      0.00      0.00      0.00
00:30:00         18      8.63      0.00      0.00      0.00      0.00
00:30:00         19      9.97      0.00      0.00      0.00      0.00
00:30:00         20     10.83      0.00      0.00      0.00      0.00
00:30:00         21      5.26      0.00      0.00      0.00      0.00
00:30:00         22     11.44      0.00      0.00      0.00      0.00
00:30:00         23      4.94      0.00      0.00      0.00      0.00
00:30:00         24      5.45      0.00      0.00      0.00      0.00
00:30:00         25      8.03      0.00      0.00      0.00      0.00
00:30:00         26      5.22      0.00      0.00      0.00      0.00
00:30:00         27      9.79      0.00      0.00      0.00      0.00
00:30:00         28      1.94      0.00      0.00      0.00      0.00
00:30:00         29     26.79      0.00      0.00      0.00      0.00
00:30:00         30      2.14      0.00      0.00      0.00      0.00
00:30:00         31      2.02      0.00      0.00      0.00      0.00
00:30:00         32     84.69      0.00      0.00      0.00      0.00
00:30:00         33      9.99      0.00      0.00      0.00      0.00
00:30:00         34     15.29      0.00      0.00      0.00      0.00
00:30:00         35     10.76      0.00      0.00      0.00      0.00
00:30:00         36      9.60      0.00      0.00      0.00      0.00
00:30:00         37      9.58      0.00      0.00      0.00      0.00
00:30:00         38      6.51      0.00      0.00      0.00      0.00
00:30:00         39      6.43      0.00      0.00      0.00      0.00
00:30:00         40      1.49      0.00      0.00      0.00      0.00
00:30:00         41      1.09      0.00      0.00      0.00      0.00
00:30:00         42      3.65      0.00      0.00      0.00      0.00
00:30:00         43      1.06      0.00      0.00      0.00      0.00
00:30:00         44      7.49      0.00      0.00      0.00      0.00
00:30:00         45      4.66      0.00      0.00      0.00      0.00
00:30:00         46      4.06      0.00      0.00      0.00      0.00
00:30:00         47      6.18      0.00      0.00      0.00      0.00
00:30:00         48      8.09      0.00      0.00      0.00      0.00
00:30:00         49      7.93      0.00      0.00      0.00      0.00
00:30:00         50      7.12      0.00      0.00      0.00      0.00
00:30:00         51      9.91      0.00      0.00      0.00      0.00
00:30:00         52      9.97      0.00      0.00      0.00      0.00
00:30:00         53      4.52      0.00      0.00      0.00      0.00
00:30:00         54      8.37      0.00      0.00      0.00      0.00
00:30:00         55      5.83      0.00      0.00      0.00      0.00
00:30:00         56      5.44      0.00      0.00      0.00      0.00
00:30:00         57      6.47      0.00      0.00      0.00      0.00
00:30:00         58      5.67      0.00      0.00      0.00      0.00
00:30:00         59      7.42      0.00      0.00      0.00      0.00
00:30:00         60      2.25      0.00      0.00      0.00      0.00
00:30:00         61      4.58      0.00      0.00      0.00      0.00
00:30:00         62      1.52      0.00      0.00      0.00      0.00
00:30:00         63      1.95      0.00      0.00      0.00      0.00
00:40:00        all    535.96      0.00      0.00      0.00      0.00
00:40:00          0     18.29      0.00      0.00      0.00      0.00
00:40:00          1     13.53      0.00      0.00      0.00      0.00
00:40:00          2     14.67      0.00      0.00      0.00      0.00
00:40:00          3     12.45      0.00      0.00      0.00      0.00
00:40:00          4      9.98      0.00      0.00      0.00      0.00
00:40:00          5      8.96      0.00      0.00      0.00      0.00
00:40:00          6      7.12      0.00      0.00      0.00      0.00
00:40:00          7      9.34      0.00      0.00      0.00      0.00
00:40:00          8      4.18      0.00      0.00      0.00      0.00
00:40:00          9      0.90      0.00      0.00      0.00      0.00
00:40:00         10      5.51      0.00      0.00      0.00      0.00
00:40:00         11      1.58      0.00      0.00      0.00      0.00
00:40:00         12      5.17      0.00      0.00      0.00      0.00
00:40:00         13      0.13      0.00      0.00      0.00      0.00
00:40:00         14      0.32      0.00      0.00      0.00      0.00
00:40:00         15      0.47      0.00      0.00      0.00      0.00
00:40:00         16      0.89      0.00      0.00      0.00      0.00
00:40:00         17      4.00      0.00      0.00      0.00      0.00
00:40:00         18      0.65      0.00      0.00      0.00      0.00
00:40:00         19      0.87      0.00      0.00      0.00      0.00
00:40:00         20     12.17      0.00      0.00      0.00      0.00
00:40:00         21     10.37      0.00      0.00      0.00      0.00
00:40:00         22     13.34      0.00      0.00      0.00      0.00
00:40:00         23      9.50      0.00      0.00      0.00      0.00
00:40:00         24      1.74      0.00      0.00      0.00      0.00
00:40:00         25      4.15      0.00      0.00      0.00      0.00
00:40:00         26      1.49      0.00      0.00      0.00      0.00
00:40:00         27      8.10      0.00      0.00      0.00      0.00
00:40:00         28     10.30      0.00      0.00      0.00      0.00
00:40:00         29     34.42      0.00      0.00      0.00      0.00
00:40:00         30      9.39      0.00      0.00      0.00      0.00
00:40:00         31      9.38      0.00      0.00      0.00      0.00
00:40:00         32     83.48      0.00      0.00      0.00      0.00
00:40:00         33      9.09      0.00      0.00      0.00      0.00
00:40:00         34     15.09      0.00      0.00      0.00      0.00
00:40:00         35     11.76      0.00      0.00      0.00      0.00
00:40:00         36     11.66      0.00      0.00      0.00      0.00
00:40:00         37     14.48      0.00      0.00      0.00      0.00
00:40:00         38      8.13      0.00      0.00      0.00      0.00
00:40:00         39      8.67      0.00      0.00      0.00      0.00
00:40:00         40      3.67      0.00      0.00      0.00      0.00
00:40:00         41      0.99      0.00      0.00      0.00      0.00
00:40:00         42      4.28      0.00      0.00      0.00      0.00
00:40:00         43      2.29      0.00      0.00      0.00      0.00
00:40:00         44      2.44      0.00      0.00      0.00      0.00
00:40:00         45      0.08      0.00      0.00      0.00      0.00
00:40:00         46      0.05      0.00      0.00      0.00      0.00
00:40:00         47      3.14      0.00      0.00      0.00      0.00
00:40:00         48      1.22      0.00      0.00      0.00      0.00
00:40:00         49      3.69      0.00      0.00      0.00      0.00
00:40:00         50      0.73      0.00      0.00      0.00      0.00
00:40:00         51      5.62      0.00      0.00      0.00      0.00
00:40:00         52     15.28      0.00      0.00      0.00      0.00
00:40:00         53      9.54      0.00      0.00      0.00      0.00
00:40:00         54     14.86      0.00      0.00      0.00      0.00
00:40:00         55     12.63      0.00      0.00      0.00      0.00
00:40:00         56      2.15      0.00      0.00      0.00      0.00
00:40:00         57      2.18      0.00      0.00      0.00      0.00
00:40:00         58      1.81      0.00      0.00      0.00      0.00
00:40:00         59      3.01      0.00      0.00      0.00      0.00
00:40:00         60      9.36      0.00      0.00      0.00      0.00
00:40:00         61     11.01      0.00      0.00      0.00      0.00
00:40:00         62      9.70      0.00      0.00      0.00      0.00
00:40:00         63     10.47      0.00      0.00      0.00      0.00
00:50:01        all    536.02      0.00      0.00      0.00      0.00
00:50:01          0     11.91      0.00      0.00      0.00      0.00
00:50:01          1      8.42      0.00      0.00      0.00      0.00
00:50:01          2     10.03      0.00      0.00      0.00      0.00
00:50:01          3     11.34      0.00      0.00      0.00      0.00
00:50:01          4      8.51      0.00      0.00      0.00      0.00
00:50:01          5     11.47      0.00      0.00      0.00      0.00
00:50:01          6      7.64      0.00      0.00      0.00      0.00
00:50:01          7      8.18      0.00      0.00      0.00      0.00
00:50:01          8     13.43      0.00      0.00      0.00      0.00
00:50:01          9      6.58      0.00      0.00      0.00      0.00
00:50:01         10      9.66      0.00      0.00      0.00      0.00
00:50:01         11      6.91      0.00      0.00      0.00      0.00
00:50:01         12      5.79      0.00      0.00      0.00      0.00
00:50:01         13      9.61      0.00      0.00      0.00      0.00
00:50:01         14      3.30      0.00      0.00      0.00      0.00
00:50:01         15      1.98      0.00      0.00      0.00      0.00
00:50:01         16      5.11      0.00      0.00      0.00      0.00
00:50:01         17      7.65      0.00      0.00      0.00      0.00
00:50:01         18      4.57      0.00      0.00      0.00      0.00
00:50:01         19      5.73      0.00      0.00      0.00      0.00
00:50:01         20     10.29      0.00      0.00      0.00      0.00
00:50:01         21      8.70      0.00      0.00      0.00      0.00
00:50:01         22     11.84      0.00      0.00      0.00      0.00
00:50:01         23      9.98      0.00      0.00      0.00      0.00
00:50:01         24      0.14      0.00      0.00      0.00      0.00
00:50:01         25      3.63      0.00      0.00      0.00      0.00
00:50:01         26      0.12      0.00      0.00      0.00      0.00
00:50:01         27      4.27      0.00      0.00      0.00      0.00
00:50:01         28      3.81      0.00      0.00      0.00      0.00
00:50:01         29     27.61      0.00      0.00      0.00      0.00
00:50:01         30      3.31      0.00      0.00      0.00      0.00
00:50:01         31      3.25      0.00      0.00      0.00      0.00
00:50:01         32     82.96      0.00      0.00      0.00      0.00
00:50:01         33     11.03      0.00      0.00      0.00      0.00
00:50:01         34     12.68      0.00      0.00      0.00      0.00
00:50:01         35     13.49      0.00      0.00      0.00      0.00
00:50:01         36     10.88      0.00      0.00      0.00      0.00
00:50:01         37     13.32      0.00      0.00      0.00      0.00
00:50:01         38      6.95      0.00      0.00      0.00      0.00
00:50:01         39      6.24      0.00      0.00      0.00      0.00
00:50:01         40      9.73      0.00      0.00      0.00      0.00
00:50:01         41      6.97      0.00      0.00      0.00      0.00
00:50:01         42      9.64      0.00      0.00      0.00      0.00
00:50:01         43      7.04      0.00      0.00      0.00      0.00
00:50:01         44      5.68      0.00      0.00      0.00      0.00
00:50:01         45      0.79      0.00      0.00      0.00      0.00
00:50:01         46      0.74      0.00      0.00      0.00      0.00
00:50:01         47      3.47      0.00      0.00      0.00      0.00
00:50:01         48      4.70      0.00      0.00      0.00      0.00
00:50:01         49      5.32      0.00      0.00      0.00      0.00
00:50:01         50      4.61      0.00      0.00      0.00      0.00
00:50:01         51      7.65      0.00      0.00      0.00      0.00
00:50:01         52      9.87      0.00      0.00      0.00      0.00
00:50:01         53      9.33      0.00      0.00      0.00      0.00
00:50:01         54     14.97      0.00      0.00      0.00      0.00
00:50:01         55     14.37      0.00      0.00      0.00      0.00
00:50:01         56      0.55      0.00      0.00      0.00      0.00
00:50:01         57      1.18      0.00      0.00      0.00      0.00
00:50:01         58      0.08      0.00      0.00      0.00      0.00
00:50:01         59      2.89      0.00      0.00      0.00      0.00
00:50:01         60      3.04      0.00      0.00      0.00      0.00
00:50:01         61      5.18      0.00      0.00      0.00      0.00
00:50:01         62      2.79      0.00      0.00      0.00      0.00
00:50:01         63      3.10      0.00      0.00      0.00      0.00
01:00:02        all    537.93      0.00      0.00      0.00      0.00
01:00:02          0     10.79      0.00      0.00      0.00      0.00
01:00:02          1     10.46      0.00      0.00      0.00      0.00
01:00:02          2     14.06      0.00      0.00      0.00      0.00
01:00:02          3     14.23      0.00      0.00      0.00      0.00
01:00:02          4     10.71      0.00      0.00      0.00      0.00
01:00:02          5      8.25      0.00      0.00      0.00      0.00
01:00:02          6      7.75      0.00      0.00      0.00      0.00
01:00:02          7      6.87      0.00      0.00      0.00      0.00
01:00:02          8     10.99      0.00      0.00      0.00      0.00
01:00:02          9      4.61      0.00      0.00      0.00      0.00
01:00:02         10      8.11      0.00      0.00      0.00      0.00
01:00:02         11      5.87      0.00      0.00      0.00      0.00
01:00:02         12     12.50      0.00      0.00      0.00      0.00
01:00:02         13     12.67      0.00      0.00      0.00      0.00
01:00:02         14      6.38      0.00      0.00      0.00      0.00
01:00:02         15      8.78      0.00      0.00      0.00      0.00
01:00:02         16      3.93      0.00      0.00      0.00      0.00
01:00:02         17      7.20      0.00      0.00      0.00      0.00
01:00:02         18      4.19      0.00      0.00      0.00      0.00
01:00:02         19      4.75      0.00      0.00      0.00      0.00
01:00:02         20      7.11      0.00      0.00      0.00      0.00
01:00:02         21      4.93      0.00      0.00      0.00      0.00
01:00:02         22     15.55      0.00      0.00      0.00      0.00
01:00:02         23      6.50      0.00      0.00      0.00      0.00
01:00:02         24      2.01      0.00      0.00      0.00      0.00
01:00:02         25      4.68      0.00      0.00      0.00      0.00
01:00:02         26      1.45      0.00      0.00      0.00      0.00
01:00:02         27      6.62      0.00      0.00      0.00      0.00
01:00:02         28      1.33      0.00      0.00      0.00      0.00
01:00:02         29     25.41      0.00      0.00      0.00      0.00
01:00:02         30      1.30      0.00      0.00      0.00      0.00
01:00:02         31      1.44      0.00      0.00      0.00      0.00
01:00:02         32     84.68      0.00      0.00      0.00      0.00
01:00:02         33      9.93      0.00      0.00      0.00      0.00
01:00:02         34     12.31      0.00      0.00      0.00      0.00
01:00:02         35     15.54      0.00      0.00      0.00      0.00
01:00:02         36      9.97      0.00      0.00      0.00      0.00
01:00:02         37     12.80      0.00      0.00      0.00      0.00
01:00:02         38      6.27      0.00      0.00      0.00      0.00
01:00:02         39      6.05      0.00      0.00      0.00      0.00
01:00:02         40     10.12      0.00      0.00      0.00      0.00
01:00:02         41      5.16      0.00      0.00      0.00      0.00
01:00:02         42      7.70      0.00      0.00      0.00      0.00
01:00:02         43      6.00      0.00      0.00      0.00      0.00
01:00:02         44      9.85      0.00      0.00      0.00      0.00
01:00:02         45      6.17      0.00      0.00      0.00      0.00
01:00:02         46      5.70      0.00      0.00      0.00      0.00
01:00:02         47     11.11      0.00      0.00      0.00      0.00
01:00:02         48      4.89      0.00      0.00      0.00      0.00
01:00:02         49      5.79      0.00      0.00      0.00      0.00
01:00:02         50      4.22      0.00      0.00      0.00      0.00
01:00:02         51      6.25      0.00      0.00      0.00      0.00
01:00:02         52      8.77      0.00      0.00      0.00      0.00
01:00:02         53      4.99      0.00      0.00      0.00      0.00
01:00:02         54      5.88      0.00      0.00      0.00      0.00
01:00:02         55      4.69      0.00      0.00      0.00      0.00
01:00:02         56      0.97      0.00      0.00      0.00      0.00
01:00:02         57      4.72      0.00      0.00      0.00      0.00
01:00:02         58      2.01      0.00      0.00      0.00      0.00
01:00:02         59      7.21      0.00      0.00      0.00      0.00
01:00:02         60      1.30      0.00      0.00      0.00      0.00
01:00:02         61      2.75      0.00      0.00      0.00      0.00
01:00:02         62      1.28      0.00      0.00      0.00      0.00
01:00:02         63      1.39      0.00      0.00      0.00      0.00
01:10:00        all    537.57      0.00      0.00      0.00      0.00
01:10:00          0      8.89      0.00      0.00      0.00      0.00
01:10:00          1      8.47      0.00      0.00      0.00      0.00
01:10:00          2     10.98      0.00      0.00      0.00      0.00
01:10:00          3     11.88      0.00      0.00      0.00      0.00
01:10:00          4      3.17      0.00      0.00      0.00      0.00
01:10:00          5      5.81      0.00      0.00      0.00      0.00
01:10:00          6      0.87      0.00      0.00      0.00      0.00
01:10:00          7      0.62      0.00      0.00      0.00      0.00
01:10:00          8     15.20      0.00      0.00      0.00      0.00
01:10:00          9     10.02      0.00      0.00      0.00      0.00
01:10:00         10     11.37      0.00      0.00      0.00      0.00
01:10:00         11     13.52      0.00      0.00      0.00      0.00
01:10:00         12      9.42      0.00      0.00      0.00      0.00
01:10:00         13      4.86      0.00      0.00      0.00      0.00
01:10:00         14      4.63      0.00      0.00      0.00      0.00
01:10:00         15      6.72      0.00      0.00      0.00      0.00
01:10:00         16      3.56      0.00      0.00      0.00      0.00
01:10:00         17      5.37      0.00      0.00      0.00      0.00
01:10:00         18      4.01      0.00      0.00      0.00      0.00
01:10:00         19      5.49      0.00      0.00      0.00      0.00
01:10:00         20      9.90      0.00      0.00      0.00      0.00
01:10:00         21      8.07      0.00      0.00      0.00      0.00
01:10:00         22     16.43      0.00      0.00      0.00      0.00
01:10:00         23      8.87      0.00      0.00      0.00      0.00
01:10:00         24      0.14      0.00      0.00      0.00      0.00
01:10:00         25      4.14      0.00      0.00      0.00      0.00
01:10:00         26      0.62      0.00      0.00      0.00      0.00
01:10:00         27      4.86      0.00      0.00      0.00      0.00
01:10:00         28      5.22      0.00      0.00      0.00      0.00
01:10:00         29     29.44      0.00      0.00      0.00      0.00
01:10:00         30      5.61      0.00      0.00      0.00      0.00
01:10:00         31      5.60      0.00      0.00      0.00      0.00
01:10:00         32     81.79      0.00      0.00      0.00      0.00
01:10:00         33      8.72      0.00      0.00      0.00      0.00
01:10:00         34      9.80      0.00      0.00      0.00      0.00
01:10:00         35     12.63      0.00      0.00      0.00      0.00
01:10:00         36      4.32      0.00      0.00      0.00      0.00
01:10:00         37      9.63      0.00      0.00      0.00      0.00
01:10:00         38      0.37      0.00      0.00      0.00      0.00
01:10:00         39      0.31      0.00      0.00      0.00      0.00
01:10:00         40     10.38      0.00      0.00      0.00      0.00
